kaufpreis,baujahr,Wohnung,Haus,fläche_m2,schlafzimmer,badezimmer,parkplätze,garten,stadt,Bevölkerung,Deutschland,Belgien,Luxemburg,Frankreich
745000,2003,0,1,578.0,9,5,4,0,WAIMES,7376,0,1,0,0
340000,2003,0,1,190.0,3,1,2,0,BOUGE,4507,0,1,0,0
99000,2003,0,1,90.0,2,1,1,0,ENGIS,6206,0,1,0,0
140000,2003,1,0,59.0,1,1,1,0,ARLON,30047,0,1,0,0
279000,2003,0,1,140.0,3,1,2,0,REMICOURT,5012,0,1,0,0
375000,2003,0,1,140.0,3,1,4,1,BOTHEY,435,0,1,0,0
147000,2003,1,0,70.0,2,1,1,0,LINCENT,3292,0,1,0,0
147000,2003,1,0,70.0,2,1,1,0,LINCENT,3292,0,1,0,0
275000,2003,1,0,117.0,2,1,1,0,HUY,21293,0,1,0,0
159900,2003,0,0,68.0,2,1,2,0,CINEY,16439,0,1,0,0
99000,2003,0,0,90.0,2,1,1,0,ENGIS,6206,0,1,0,0
139000,2003,0,0,60.0,1,1,1,0,ENGIS,6206,0,1,0,0
139000,2003,0,1,60.0,1,1,1,0,ENGIS,6206,0,1,0,0
235000,2003,0,1,115.0,3,1,1,0,BURDINNE,3236,0,1,0,0
280000,2003,0,1,105.0,4,1,1,0,VOTTEM,7464,0,1,0,0
419000,2003,0,1,449.0,3,1,5,0,VOTTEM,7464,0,1,0,0
330000,2004,0,1,170.0,4,1,6,0,MALVOISIN,298,0,1,0,0
280000,2004,1,0,153.0,3,1,1,0,WÉPION,6538,0,1,0,0
165000,2004,1,0,85.0,2,1,1,0,ANDENNE,27010,0,1,0,0
1170000,2004,0,1,580.0,6,5,3,0,BEAUFAYS,21012,0,1,0,0
589000,2004,0,1,320.0,4,3,3,1,MALMEDY,12654,0,1,0,0
159900,2004,0,0,68.0,2,1,2,0,CINEY,16439,0,1,0,0
210000,2004,1,0,93.0,2,1,2,0,AUBANGE,16042,0,1,0,0
635000,2004,0,1,367.0,6,1,9,0,HANNUT,16676,0,1,0,0
300000,2004,0,1,150.0,4,1,2,0,FALISOLLE,3448,0,1,0,0
650000,2004,0,1,350.0,5,1,4,0,COMBLAIN-AU-PONT,5384,0,1,0,0
249000,2005,0,1,200.0,4,1,2,0,VAUX-SUR-SÛRE,4759,0,1,0,0
430000,2005,0,1,233.0,4,1,4,1,CERFONTAINE,4927,0,1,0,0
470000,2005,0,1,300.0,6,3,7,0,BATTICE,17598,0,1,0,0
263000,2005,0,1,166.0,3,1,1,0,GOUVY,4780,0,1,0,0
215000,2005,0,1,125.0,3,1,1,1,SAINT-NICOLAS,24392,0,1,0,0
335000,2005,0,1,190.0,3,1,5,0,CINEY,16439,0,1,0,0
195000,2005,0,1,89.0,3,1,2,0,HOUFFALIZE,4802,0,1,0,0
690000,2005,0,1,220.0,4,2,4,0,MALMEDY,12654,0,1,0,0
350000,2005,0,1,182.0,4,1,3,0,DINANT,13544,0,1,0,0
1550000,2005,0,1,930.0,9,7,12,0,RENDEUX,2582,0,1,0,0
200000,2006,0,1,170.0,3,1,4,1,BERLOZ,2781,0,1,0,0
395000,2006,0,1,203.0,4,2,4,0,MESSANCY,8283,0,1,0,0
210000,2006,1,0,76.0,2,1,2,0,ARLON,30047,0,1,0,0
180000,2006,0,1,99.0,2,1,1,0,BASTOGNE,16377,0,1,0,0
212500,2006,1,0,95.0,2,1,4,0,LONZÉE,1987,0,1,0,0
169000,2006,1,0,76.0,2,1,1,0,LIÈGE,195965,0,1,0,0
250000,2006,0,1,110.0,3,1,4,1,HANNUT,16676,0,1,0,0
234000,2006,1,0,95.0,2,1,1,0,LIÈGE,195965,0,1,0,0
395000,2006,0,1,200.0,4,1,1,1,GIVES,21293,0,1,0,0
599000,2006,0,1,202.0,3,1,1,0,STOUMONT,3104,0,1,0,0
220000,2006,1,0,89.0,2,1,1,0,BONCELLES,64270,0,1,0,0
315000,2006,1,0,160.0,3,1,2,0,LIÈGE,195965,0,1,0,0
315000,2006,1,0,160.0,3,1,2,0,SERAING,63968,0,1,0,0
195000,2007,1,0,85.0,2,1,1,0,GOUVY,4780,0,1,0,0
178000,2007,0,1,110.0,3,1,1,1,BULLANGE,5385,0,1,0,0
299000,2007,1,0,100.0,2,1,1,0,BEAUFAYS,21012,0,1,0,0
265000,2007,0,1,129.0,4,1,3,0,CLAVIER,4617,0,1,0,0
199000,2007,0,1,220.0,5,1,5,1,DURBUY,11374,0,1,0,0
450000,2007,0,1,220.0,4,1,6,1,SAINT-DENIS-BOVESSE,9226,0,1,0,0
268000,2007,0,0,160.0,1,1,2,0,ENSIVAL,55198,0,1,0,0
215000,2007,1,0,80.0,2,1,1,0,ATHUS,7757,0,1,0,0
385000,2007,0,1,198.0,4,1,3,0,BASTOGNE,16377,0,1,0,0
338000,2007,0,1,195.0,5,1,1,0,EUPEN,20026,0,1,0,0
250000,2007,0,0,150.0,3,2,2,0,AUBANGE,16042,0,1,0,0
200000,2008,1,0,88.0,2,1,1,0,AUBANGE,16042,0,1,0,0
390000,2008,0,1,125.0,3,1,4,0,WEGNEZ,3332,0,1,0,0
250000,2008,1,0,128.0,2,1,2,0,LIBRAMONT-CHEVIGNY,11346,0,1,0,0
435000,2008,0,1,233.0,4,2,12,0,ROCHEFORT,12609,0,1,0,0
389000,2008,0,1,160.0,4,1,4,1,FEXHE-SLINS,9288,0,1,0,0
800000,2008,0,1,342.0,5,5,5,1,MANHAY,3767,0,1,0,0
690000,2008,0,1,327.0,3,2,10,0,JUPRELLE,8405,0,1,0,0
249000,2008,0,1,115.0,3,1,4,0,MAILLEN,1059,0,1,0,0
315000,2008,0,1,125.0,3,1,4,0,MEUX,1851,0,1,0,0
184000,2008,1,0,86.0,2,1,2,0,AUBANGE,16042,0,1,0,0
155000,2008,1,0,70.0,1,1,1,0,OREYE,3464,0,1,0,0
450000,2008,0,1,240.0,4,1,4,0,HOTTON,6043,0,1,0,0
295000,2008,0,1,282.0,5,3,4,0,VERVIERS,55592,0,1,0,0
295000,2008,0,1,126.0,3,1,2,1,BUTGENBACH,5574,0,1,0,0
179500,2008,1,0,95.0,2,1,1,0,GRÂCE-HOLLOGNE,23574,0,1,0,0
187000,2008,1,0,90.0,2,1,3,0,VAUX-SOUS-CHÈVREMONT,4571,0,1,0,0
185000,2009,0,1,85.0,2,1,1,1,HUY,21293,0,1,0,0
289999,2009,0,1,192.0,3,1,3,1,SOUMAGNE,16888,0,1,0,0
349000,2009,0,1,254.0,3,1,3,1,HERVE,17598,0,1,0,0
215000,2009,0,1,160.0,3,1,1,0,PROFONDEVILLE,12117,0,1,0,0
283500,2009,0,1,130.0,4,1,4,1,TROOZ,8172,0,1,0,0
398500,2009,0,1,257.0,3,2,4,0,AYWAILLE,12000,0,1,0,0
240000,2009,0,0,179.0,2,1,2,0,REMICOURT,5012,0,1,0,0
209000,2009,1,0,90.0,3,1,1,0,SAINT-GEORGES-SUR-MEUSE,7000,0,1,0,0
459000,2009,1,0,145.0,3,1,1,0,LIÈGE,195965,0,1,0,0
248000,2009,0,1,135.0,2,1,5,0,PEPINSTER,9703,0,1,0,0
287000,2009,0,0,121.0,3,1,2,0,HERMALLE-SOUS-ARGENTEAU,23581,0,1,0,0
215000,2009,1,0,102.0,3,1,1,0,AUBANGE,16042,0,1,0,0
215000,2009,1,0,102.0,3,1,1,0,AUBANGE,16042,0,1,0,0
225000,2009,0,1,120.0,3,1,3,1,HUY,21293,0,1,0,0
229000,2009,1,0,91.0,2,1,1,0,AUBANGE,16042,0,1,0,0
238500,2009,0,0,118.0,3,1,2,0,HALANZY,2809,0,1,0,0
695000,2009,0,1,320.0,4,2,1,1,FRATIN,5389,0,1,0,0
179000,2009,1,0,92.0,2,1,1,0,LIÈGE,195965,0,1,0,0
174900,2009,1,0,120.0,3,1,2,0,GRÂCE-HOLLOGNE,23574,0,1,0,0
168000,2010,1,0,95.0,2,1,2,0,RUETTE,872,0,1,0,0
330000,2010,0,1,150.0,3,1,2,1,ANS,27322,0,1,0,0
330000,2010,0,1,150.0,3,1,2,1,ROCOURT,197355,0,1,0,0
690000,2010,0,1,334.0,3,2,5,0,SAIVE,13300,0,1,0,0
220000,2010,0,1,189.0,3,2,7,1,NISMES,5680,0,1,0,0
379000,2010,0,1,270.0,5,3,2,1,LONCIN,3105,0,1,0,0
270000,2010,1,0,100.0,2,1,1,0,NAMUR,110175,0,1,0,0
325000,2010,0,1,140.0,4,1,2,0,TOURINNE,5361,0,1,0,0
325000,2010,0,1,140.0,4,1,2,0,TOURINNE,5361,0,1,0,0
330000,2010,0,1,130.0,3,2,3,0,GRAND-MANIL,21964,0,1,0,0
390000,2010,0,1,212.0,3,1,2,0,DINANT,13544,0,1,0,0
390000,2010,0,1,137.0,4,1,2,0,BOURSEIGNE-NEUVE,150,0,1,0,0
399000,2010,0,1,155.0,3,1,2,1,AUBANGE,16042,0,1,0,0
775000,2010,0,1,219.0,3,1,5,0,ARLON,30047,0,1,0,0
167560,2010,1,0,69.0,1,1,1,0,PETIT-RECHAIN,55198,0,1,0,0
189000,2010,0,0,78.0,2,1,1,0,BASSENGE,8986,0,1,0,0
279000,2010,0,1,140.0,3,2,3,1,LIERS,33930,0,1,0,0
229000,2010,1,0,162.0,3,1,1,0,WAIMES,7376,0,1,0,0
315000,2010,0,1,180.0,3,1,2,1,WAREMME,15437,0,1,0,0
295000,2010,0,1,250.0,3,1,3,1,HUY,21293,0,1,0,0
285000,2011,0,1,155.0,3,1,2,0,MONTEGNÉE,11705,0,1,0,0
268000,2011,1,0,142.0,3,1,2,0,SAINT-GEORGES-SUR-MEUSE,7000,0,1,0,0
137000,2011,1,0,60.0,1,1,1,0,LIÈGE,195965,0,1,0,0
349000,2011,0,1,220.0,4,2,3,1,BERTRIX,8164,0,1,0,0
210000,2011,1,0,73.0,1,1,3,0,NEUVILLE-EN-CONDROZ,9798,0,1,0,0
255000,2011,0,1,145.0,3,1,1,1,DURBUY,11374,0,1,0,0
249500,2011,0,1,146.0,3,1,1,1,DURBUY,11374,0,1,0,0
178000,2011,1,0,93.0,2,1,1,0,VAUX-SOUS-CHÈVREMONT,4571,0,1,0,0
157000,2012,0,1,161.0,3,1,1,1,GOUVY,4780,0,1,0,0
215000,2012,1,0,92.0,2,1,2,0,LIÈGE,195965,0,1,0,0
249000,2012,1,0,80.0,2,1,1,0,HEURE-LE-ROMAIN,2136,0,1,0,0
179000,2012,1,0,110.0,2,1,1,1,WEGNEZ,3332,0,1,0,0
240000,2012,1,0,90.0,2,1,1,0,PROFONDEVILLE,12117,0,1,0,0
157000,2012,0,1,161.0,3,1,1,0,GOUVY,4780,0,1,0,0
295000,2012,1,0,108.0,2,2,1,0,FLÉRON,16380,0,1,0,0
189000,2012,1,0,90.0,2,1,1,0,STRÉE-LEZ-HUY,4200,0,1,0,0
210000,2012,1,0,76.0,2,1,1,0,FRANCORCHAMPS,10378,0,1,0,0
345000,2012,0,1,254.0,4,1,3,1,GRÂCE-HOLLOGNE,23574,0,1,0,0
1890000,2012,0,1,1150.0,14,5,26,1,SPA,10543,0,1,0,0
190000,2012,1,0,102.0,2,1,1,0,FLÉMALLE-GRANDE,26174,0,1,0,0
1890000,2012,0,1,1150.0,14,5,20,1,SART-LEZ-SPA,8590,0,1,0,0
650000,2012,0,1,203.0,3,1,5,0,VISÉ,17925,0,1,0,0
295000,2012,1,0,97.0,2,1,1,0,NAMUR,110175,0,1,0,0
285000,2012,0,1,135.0,4,1,3,1,LANTIN,8405,0,1,0,0
365000,2012,0,1,184.0,3,1,6,1,LAMONTZÉE,3236,0,1,0,0
325000,2012,0,1,270.0,4,2,1,0,JUPILLE-SUR-MEUSE,10784,0,1,0,0
390000,2012,0,0,147.0,3,1,1,0,ERPENT,110939,0,1,0,0
326000,2012,0,1,192.0,4,1,1,0,SAINT-MARD,10500,0,1,0,0
495000,2012,1,0,95.0,2,1,1,0,JAMBES,19399,0,1,0,0
155000,2012,1,0,142.0,3,1,1,1,SOURBRODT,7429,0,1,0,0
310000,2013,0,1,200.0,4,1,4,0,GRÂCE-BERLEUR,10871,0,1,0,0
189000,2013,0,0,75.0,2,1,2,0,BIERSET,1427,0,1,0,0
415000,2013,0,1,180.0,4,2,5,0,DHUY,1197,0,1,0,0
188000,2013,0,1,210.0,4,1,3,1,AMAY,14231,0,1,0,0
240000,2013,0,0,120.0,3,1,1,0,OREYE,3464,0,1,0,0
515000,2013,0,1,227.0,4,2,11,1,VERVIERS,55592,0,1,0,0
425000,2013,0,0,145.0,3,1,2,0,NAMUR,110175,0,1,0,0
495000,2013,0,1,275.0,5,1,1,0,AYWAILLE,12000,0,1,0,0
425000,2013,0,0,145.0,3,1,2,0,NAMUR,110175,0,1,0,0
560000,2013,1,0,159.0,3,2,3,0,BEAUFAYS,21012,0,1,0,0
230000,2013,1,0,80.0,2,1,1,0,MESSANCY,8283,0,1,0,0
380000,2013,1,0,127.0,3,1,1,0,LIÈGE,195965,0,1,0,0
299000,2014,0,1,120.0,3,1,4,0,WARET-L'EVÈQUE,5277,0,1,0,0
315000,2014,0,1,150.0,3,1,3,0,FAULX-LES-TOMBES,7246,0,1,0,0
298000,2014,0,1,186.0,4,2,2,0,LANDENNE,27017,0,1,0,0
299000,2014,0,1,168.0,4,1,2,1,OUPEYE,25297,0,1,0,0
365000,2014,0,1,234.0,3,1,1,0,HERSTAL,600000,0,1,0,0
420000,2014,0,1,180.0,5,1,1,1,MUSSY-LA-VILLE,1156,0,1,0,0
215000,2014,1,0,103.0,2,1,1,0,BASTOGNE,16377,0,1,0,0
165000,2014,1,0,135.0,3,1,2,0,AMAY,14231,0,1,0,0
285000,2014,0,1,150.0,4,2,4,1,JEHAY,14231,0,1,0,0
1180000,2014,0,1,300.0,4,1,2,1,GUERLANGE,349,0,1,0,0
1000000,2014,0,0,260.0,4,1,3,0,VISÉ,17925,0,1,0,0
495000,2014,0,1,183.0,3,1,4,1,VERLAINE,3507,0,1,0,0
253200,2014,0,0,155.0,3,1,2,1,NEUPRÉ,9993,0,1,0,0
180000,2015,0,1,115.0,3,1,2,0,SEILLES,4957,0,1,0,0
250000,2015,1,0,80.0,2,1,1,1,GEMBLOUX,25933,0,1,0,0
340000,2015,0,1,155.0,3,1,1,1,BATTICE,17598,0,1,0,0
249500,2015,0,1,193.0,5,3,2,0,DURBUY,11374,0,1,0,0
249900,2015,1,0,130.0,3,1,1,0,BERTRIX,8164,0,1,0,0
181100,2015,1,0,91.0,2,1,1,0,BERTRIX,8164,0,1,0,0
495000,2015,0,1,280.0,6,1,2,0,BASTOGNE,16377,0,1,0,0
179000,2015,1,0,60.0,1,1,1,0,LIBRAMONT-CHEVIGNY,11346,0,1,0,0
990000,2015,0,1,300.0,5,2,5,0,MALMEDY,12654,0,1,0,0
280000,2015,1,0,108.0,2,1,1,0,GEMBLOUX,25933,0,1,0,0
339000,2015,0,1,157.0,3,1,2,1,PALISEUL,5393,0,1,0,0
335000,2015,0,0,138.0,3,2,1,0,AUBANGE,16042,0,1,0,0
182500,2015,1,0,122.0,3,1,1,0,LIÈGE,195965,0,1,0,0
335000,2015,0,0,138.0,3,2,1,0,AUBANGE,16042,0,1,0,0
230000,2015,1,0,77.0,2,1,1,0,LA CALAMINE,11061,0,1,0,0
235000,2015,1,0,119.0,2,1,2,0,ANS,27322,0,1,0,0
235000,2015,1,0,119.0,2,1,2,0,ANS,27322,0,1,0,0
235000,2015,1,0,119.0,2,1,2,0,ANS,27322,0,1,0,0
219500,2015,1,0,119.0,2,1,2,0,ANS,27322,0,1,0,0
225000,2015,1,0,77.0,2,1,1,0,LA CALAMINE,11061,0,1,0,0
235000,2015,1,0,119.0,2,1,2,0,ANS,27322,0,1,0,0
235000,2015,1,0,119.0,2,1,2,0,ANS,27322,0,1,0,0
235000,2015,1,0,119.0,2,1,2,0,ANS,27322,0,1,0,0
219500,2015,1,0,119.0,2,1,2,0,ANS,27322,0,1,0,0
195000,2016,1,0,79.0,2,1,1,0,SPRIMONT,14645,0,1,0,0
239000,2016,1,0,114.0,3,1,2,0,LIÈGE,195965,0,1,0,0
242000,2016,1,0,111.0,3,1,2,0,ANS,27322,0,1,0,0
208000,2016,1,0,104.0,3,1,2,0,ANS,27322,0,1,0,0
419000,2016,0,0,150.0,2,2,3,0,HERVE,17598,0,1,0,0
419000,2016,0,0,150.0,2,2,3,0,HERVE,17598,0,1,0,0
225000,2016,0,0,132.0,2,1,2,0,VOTTEM,7464,0,1,0,0
235000,2016,0,1,120.0,3,1,2,1,AMAY,14231,0,1,0,0
399500,2016,0,1,220.0,3,2,6,1,STEMBERT,55198,0,1,0,0
342000,2016,0,0,150.0,3,1,2,0,ANS,27322,0,1,0,0
208000,2016,0,0,136.0,3,2,1,0,SOUMAGNE,16888,0,1,0,0
239000,2016,1,0,114.0,3,1,2,0,ANS,27322,0,1,0,0
172000,2016,1,0,82.0,2,1,2,0,ANS,27322,0,1,0,0
265000,2016,0,0,220.0,4,2,2,1,SOUMAGNE,16888,0,1,0,0
216000,2016,1,0,106.0,2,1,1,0,ANS,27322,0,1,0,0
249000,2016,0,1,175.0,3,1,2,0,SOMMIÈRE,3120,0,1,0,0
299483,2016,0,1,140.0,4,1,2,0,MONS-LEZ-LIÈGE,3595,0,1,0,0
249000,2016,0,1,175.0,3,1,2,0,DINANT,13544,0,1,0,0
269000,2017,1,0,96.0,2,1,1,0,GRIVEGNÉE,19606,0,1,0,0
315000,2017,1,0,150.0,3,1,1,0,LIÈGE,195965,0,1,0,0
217000,2017,0,0,110.0,3,1,2,0,VERVIERS,55592,0,1,0,0
315000,2017,1,0,150.0,3,1,1,0,HERSTAL,600000,0,1,0,0
195000,2017,1,0,104.0,2,1,1,0,GRÂCE-HOLLOGNE,23574,0,1,0,0
195000,2017,1,0,107.0,2,1,2,0,GRÂCE-HOLLOGNE,23574,0,1,0,0
269000,2017,1,0,132.0,3,2,6,0,NAMUR,110175,0,1,0,0
350000,2017,0,1,145.0,4,2,5,0,SAINT-NICOLAS,24392,0,1,0,0
375000,2017,0,1,240.0,6,1,2,1,SAIVE,13300,0,1,0,0
249000,2017,1,0,109.0,2,1,1,1,JAMBES,19399,0,1,0,0
249000,2017,1,0,109.0,2,1,1,1,JAMBES,19399,0,1,0,0
349000,2017,1,0,169.0,3,2,2,0,JAMBES,19399,0,1,0,0
279000,2017,1,0,105.0,3,2,1,0,NAMUR,110175,0,1,0,0
195000,2017,1,0,100.0,2,1,1,0,HERSTAL,600000,0,1,0,0
385916,2017,0,1,140.0,4,1,2,1,CHAINEUX,16772,0,1,0,0
318330,2017,0,1,145.0,3,1,2,1,CHAINEUX,16772,0,1,0,0
280000,2017,0,1,180.0,4,2,1,0,FLORENVILLE,5639,0,1,0,0
165000,2017,1,0,103.0,2,1,1,0,JEMEPPE-SUR-MEUSE,11398,0,1,0,0
175000,2017,0,1,160.0,4,1,3,1,MUSSY-LA-VILLE,1156,0,1,0,0
175000,2017,1,0,102.0,2,1,1,0,FLÉMALLE,25140,0,1,0,0
175000,2017,1,0,90.0,2,1,1,0,FLÉMALLE,25140,0,1,0,0
232500,2017,0,1,126.0,3,1,1,1,HUY,21293,0,1,0,0
232500,2017,0,1,126.0,3,1,1,1,HUY,21293,0,1,0,0
232500,2017,0,1,126.0,3,1,1,1,HUY,21293,0,1,0,0
237500,2017,0,1,129.0,3,1,1,1,HUY,21293,0,1,0,0
237500,2017,0,1,129.0,3,1,1,1,HUY,21293,0,1,0,0
232500,2017,0,1,126.0,3,1,1,1,HUY,21293,0,1,0,0
232500,2017,0,1,126.0,3,1,1,1,HUY,21293,0,1,0,0
232500,2017,0,1,126.0,3,1,1,1,HUY,21293,0,1,0,0
237500,2017,0,1,129.0,3,1,1,1,HUY,21293,0,1,0,0
237500,2017,0,1,129.0,3,1,1,1,HUY,21293,0,1,0,0
205000,2017,0,1,126.0,2,1,1,1,HUY,21293,0,1,0,0
202500,2017,0,0,122.0,2,1,1,1,HUY,21293,0,1,0,0
199000,2017,0,0,118.0,2,1,1,1,HUY,21293,0,1,0,0
199000,2017,0,0,118.0,2,1,1,1,HUY,21293,0,1,0,0
202500,2017,0,0,122.0,2,1,1,1,HUY,21293,0,1,0,0
207500,2017,0,0,120.0,3,1,1,0,HUY,21293,0,1,0,0
207500,2017,0,0,120.0,3,1,1,0,HUY,21293,0,1,0,0
192500,2017,0,0,121.0,2,1,1,1,HUY,21293,0,1,0,0
189000,2017,0,0,119.0,2,1,1,1,HUY,21293,0,1,0,0
189000,2017,0,0,119.0,2,1,1,1,HUY,21293,0,1,0,0
192500,2017,0,0,121.0,2,1,1,1,HUY,21293,0,1,0,0
212100,2017,1,0,100.0,2,1,1,0,ANS,27322,0,1,0,0
174000,2018,1,0,56.0,1,1,2,0,LIÈGE,195965,0,1,0,0
196000,2018,1,0,63.0,1,1,2,0,LIÈGE,195965,0,1,0,0
245000,2018,0,1,100.0,3,1,2,1,TRANSINNE,5223,0,1,0,0
197500,2018,1,0,96.0,2,1,2,0,ANS,27322,0,1,0,0
157500,2018,1,0,74.0,1,1,2,0,ANS,27322,0,1,0,0
289000,2018,1,0,102.0,2,1,2,0,LIÈGE,195965,0,1,0,0
304000,2018,0,0,112.0,2,1,2,0,LIÈGE,195965,0,1,0,0
252000,2018,1,0,86.0,2,1,2,0,LIÈGE,195965,0,1,0,0
174000,2018,1,0,56.0,1,1,2,0,LIÈGE,195965,0,1,0,0
289000,2018,1,0,102.0,2,1,2,0,LIÈGE,195965,0,1,0,0
252000,2018,1,0,86.0,2,1,2,0,LIÈGE,195965,0,1,0,0
275000,2018,1,0,91.0,2,1,2,0,TILFF,12889,0,1,0,0
295000,2018,1,0,105.0,2,1,1,0,JAMBES,19399,0,1,0,0
598000,2018,0,1,600.0,3,2,11,1,ETALLE,5389,0,1,0,0
249000,2018,0,1,205.0,4,1,1,1,HUY,21293,0,1,0,0
225000,2018,1,0,105.0,2,1,1,0,HUY,21293,0,1,0,0
250000,2018,0,1,240.0,3,1,3,0,OHEY,5090,0,1,0,0
250000,2018,0,1,240.0,3,1,3,0,JALLET,303,0,1,0,0
230000,2018,1,0,102.0,2,1,1,0,BASTOGNE,16377,0,1,0,0
186000,2018,1,0,66.0,1,1,1,0,BEYNE-HEUSAY,11711,0,1,0,0
280000,2018,0,1,240.0,3,1,3,1,GRÂCE-HOLLOGNE,23574,0,1,0,0
190000,2018,0,1,144.0,3,1,2,0,AMAY,14231,0,1,0,0
181400,2018,1,0,70.0,1,1,1,1,HANNUT,16676,0,1,0,0
399000,2018,0,1,150.0,3,1,4,1,MANHAY,3767,0,1,0,0
249500,2018,1,0,120.0,3,1,1,0,FRAIPONT,8172,0,1,0,0
167500,2018,1,0,75.0,2,1,1,0,OLNE,4035,0,1,0,0
167500,2018,1,0,75.0,2,1,1,0,FRAIPONT,8172,0,1,0,0
209500,2018,0,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
320000,2018,0,1,142.0,3,1,3,1,MALMEDY,12654,0,1,0,0
325000,2018,0,1,243.0,3,1,4,0,AYWAILLE,12000,0,1,0,0
325000,2018,0,1,243.0,3,1,4,0,AYWAILLE,12000,0,1,0,0
335000,2018,0,1,243.0,3,1,4,0,AYWAILLE,12000,0,1,0,0
325000,2018,0,1,243.0,3,1,4,0,AYWAILLE,12000,0,1,0,0
325000,2018,0,1,243.0,3,1,4,0,AYWAILLE,12000,0,1,0,0
249500,2018,1,0,120.0,2,1,1,1,HENRI-CHAPELLE,9920,0,1,0,0
239500,2018,1,0,120.0,2,1,1,0,HENRI-CHAPELLE,9920,0,1,0,0
157500,2018,1,0,74.0,1,1,2,0,ANS,27322,0,1,0,0
199500,2018,1,0,96.0,2,1,2,0,ANS,27322,0,1,0,0
199500,2018,1,0,96.0,2,1,2,0,ANS,27322,0,1,0,0
197500,2018,1,0,96.0,2,1,2,0,ANS,27322,0,1,0,0
197500,2018,1,0,96.0,2,1,2,0,ANS,27322,0,1,0,0
209500,2018,0,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
189500,2018,1,0,96.0,2,1,2,0,ANS,27322,0,1,0,0
205000,2018,1,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
199500,2018,1,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
199500,2018,1,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
199500,2018,1,0,98.0,2,1,2,0,ANS,27322,0,1,0,0
189500,2018,1,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
229500,2018,1,0,119.0,2,1,2,0,ANS,27322,0,1,0,0
275000,2018,0,1,139.0,3,1,2,0,MALMEDY,12654,0,1,0,0
275000,2018,0,1,144.0,3,2,2,0,MALMEDY,12654,0,1,0,0
216000,2018,1,0,137.0,3,1,1,0,SOUMAGNE,16888,0,1,0,0
216000,2018,1,0,137.0,3,1,1,0,SOUMAGNE,16888,0,1,0,0
189500,2018,1,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
189500,2018,1,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
270000,2018,0,1,159.0,4,1,2,1,CLERMONT-SOUS-HUY,1422,0,1,0,0
379000,2018,0,0,152.0,3,2,1,0,WAREMME,15437,0,1,0,0
227000,2018,1,0,93.0,2,1,2,0,TILFF,12889,0,1,0,0
234900,2018,1,0,92.0,2,1,1,0,HUY,21293,0,1,0,0
227000,2018,1,0,87.0,2,1,1,0,HUY,21293,0,1,0,0
220200,2018,1,0,83.0,2,1,1,0,HUY,21293,0,1,0,0
229100,2018,1,0,87.0,2,1,1,0,HUY,21293,0,1,0,0
167500,2018,1,0,80.0,2,1,1,0,OLNE,4035,0,1,0,0
167500,2018,1,0,80.0,2,1,1,0,OLNE,4035,0,1,0,0
167500,2018,1,0,80.0,2,1,1,0,OLNE,4035,0,1,0,0
249500,2018,1,0,120.0,3,1,1,0,OLNE,4035,0,1,0,0
249500,2018,1,0,120.0,3,1,1,0,OLNE,4035,0,1,0,0
167500,2018,1,0,80.0,2,1,1,0,OLNE,4035,0,1,0,0
282500,2018,1,0,107.0,3,1,1,0,JAMBES,19399,0,1,0,0
199500,2018,1,0,96.0,2,1,2,0,ANS,27322,0,1,0,0
197500,2018,1,0,96.0,2,1,2,0,ANS,27322,0,1,0,0
197500,2018,1,0,96.0,2,1,2,0,ANS,27322,0,1,0,0
189500,2018,1,0,96.0,2,1,2,0,ANS,27322,0,1,0,0
205000,2018,1,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
199500,2018,1,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
199500,2018,1,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
189500,2018,1,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
349000,2018,0,0,104.0,2,1,15,0,TILFF,12889,0,1,0,0
263700,2018,1,0,118.0,3,1,1,0,HANNUT,16676,0,1,0,0
179800,2018,1,0,70.0,1,1,1,0,HANNUT,16676,0,1,0,0
264500,2018,1,0,118.0,3,1,1,0,HANNUT,16676,0,1,0,0
199500,2018,1,0,96.0,2,1,2,0,ANS,27322,0,1,0,0
199500,2018,1,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
209500,2018,0,0,99.0,2,1,2,0,ANS,27322,0,1,0,0
229500,2018,1,0,119.0,2,1,2,0,ANS,27322,0,1,0,0
238400,2018,1,0,62.0,1,1,1,0,LIÈGE,195965,0,1,0,0
252400,2018,1,0,76.0,1,1,1,0,LIÈGE,195965,0,1,0,0
327500,2018,1,0,92.0,2,1,1,0,LIÈGE,195965,0,1,0,0
278810,2018,0,1,122.0,3,1,1,0,MORESNET,4500,0,1,0,0
282110,2018,0,1,136.0,3,1,1,0,MORESNET,4500,0,1,0,0
231430,2018,0,1,130.0,3,2,1,0,MORESNET,4500,0,1,0,0
